account_id,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,last_trans_date,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,credit_std,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,household,pension,unknown_mean,unknown_sum,unknown_count,unknown_std,payment_statement_mean,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC 
829,4627.16,7189.6,800.0,2670.0134293669757,7189.6,800.0,1996-12-31,16.6,1.0,1437.94,5,3181.0,11.1,1623.234698988412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.3333333333335,7162.0,3,1374.670990940499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,800.0,0.0,800.0,2.0,3181.0,6362.0,3181.0,0.0,3181.0,2.0,13.850000000000001,27.700000000000003,16.6,3.889087296526012,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.94,5.0,1.0,0.0,6389.6,8.987,1.0,0.2,0.4,0.0,0.0,0.0,0.4
830,52232.834134615376,83639.4,200.0,11270.652342270465,66286.1,200.0,1996-12-31,-14.6,1.0,8971.274468085108,94,24934.5,56.0,9225.556707879956,-6815.905263157891,114.0,-14.6,-22880.0,7347.742169192372,0.0,0.0,475.4166666666667,57050.0,120,15020.521173685407,-14.600000000000012,-613.2000000000005,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,17363.541666666668,833450.0,24934.5,4628.6743240615815,200.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,214.12608695652176,9849.800000000001,269.8,41.37164587160637,56.0,103.0,-7337.992233009702,-755813.1999999994,-14.6,7536.674750136883,-22880.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-1927.2727272727273,-21200.0,-600.0,1268.141087648302,-4000.0,2155.3692049272177,208.0,0.4519230769230769,0.5480769230769231,83439.4,331.43050000000005,0.7925224236424462,0.23076923076923078,0.0,0.4951923076923077,0.0,0.052884615384615384,0.22115384615384615
831,6155.5,11311.0,1000.0,4437.147920304964,11311.0,1000.0,1996-12-07,3437.0,1.0,2827.75,4,3437.0,1000.0,1218.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.75,11311.0,4,1218.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000.0,1000.0,1000.0,0.0,1000.0,3.0,3437.0,10311.0,3437.0,0.0,3437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.75,4.0,1.0,0.0,10311.0,11.311,1.0,0.25,0.75,0.0,0.0,0.0,0.0
832,13364.416666666668,18333.3,500.0,4903.068248286265,16250.6,500.0,1996-12-31,-14.6,1.0,2099.0363636363636,11,3203.0,38.7,1536.5184647590327,-976.9714285714286,7.0,-14.6,-2135.0,1091.337274042395,-2135.0,0.0,2503.4444444444443,22531.0,9,1405.8563325524333,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,500.0,500.0,0.0,500.0,7.0,3203.0,22421.0,3203.0,0.0,3203.0,3.0,56.13333333333333,168.4,66.9,15.236250632400786,38.7,4.0,-108.45,-433.8,-14.6,187.7,-390.0,3.0,-2135.0,-6405.0,-2135.0,0.0,-2135.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.064935064935,18.0,0.6111111111111112,0.3888888888888889,17833.3,32.5012,0.886397975269046,0.05555555555555555,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.0,0.16666666666666666
833,13651.957142857142,23356.0,900.0,7700.788081717598,17467.7,900.0,1996-12-31,11.7,1.0,3894.616666666667,6,5614.0,11.7,2678.428158765261,-5900.0,1.0,-5900.0,-5900.0,0.0,0.0,5614.0,-2500.0,-5000.0,2,4808.326112068523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900.0,900.0,900.0,0.0,900.0,4.0,5614.0,22456.0,5614.0,0.0,5614.0,1.0,11.7,11.7,11.7,0.0,11.7,1.0,-5900.0,-5900.0,-5900.0,0.0,-5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2005.3833333333332,7.0,0.8571428571428571,0.14285714285714285,22456.0,19.408555555555555,0.7478891933550266,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285
836,27448.78947368421,39469.5,1100.0,9938.552657923965,31032.9,1100.0,1996-12-31,-14.6,1.0,4077.43076923077,13,10782.0,12.0,4138.287640917963,-3662.2666666666664,6.0,-14.6,-9300.0,3512.8624036057363,-125.0,0.0,2558.3333333333335,30700.0,12,6641.456731407013,-14.6,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6566.75,52534.0,10782.0,3308.069257782508,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,94.52000000000001,472.6,137.1,50.66272791707924,12.0,4.0,-4728.65,-18914.6,-14.6,3834.4790984782617,-9300.0,2.0,-1529.5,-3059.0,-125.0,1986.262948353012,-2934.0,0.0,0.0,0.0,0.0,0.0,0.0,415.16410256410336,19.0,0.6842105263157895,0.3157894736842105,38369.5,28.211727272727273,0.7862501425151066,0.42105263157894735,0.0,0.21052631578947367,0.10526315789473684,0.0,0.2631578947368421
837,43747.94549549542,81694.4,400.0,14500.489290410658,71325.9,400.0,1996-12-31,-14.6,1.0,11410.95061728395,81,32010.0,47.9,11862.126162192882,-6196.886524822692,141.0,-14.6,-24000.0,5662.323597873174,-9250.0,0.0,3257.9646017699115,368150.0,113,15672.912321632917,-14.60000000000001,-511.00000000000034,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,21848.809523809523,917650.0,32010.0,6538.795742926366,400.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,170.17948717948718,6637.0,296.1,55.4642994683929,47.9,106.0,-5188.783018867921,-550010.9999999997,-14.6,6214.184790123653,-24000.0,35.0,-9250.0,-323750.0,-9250.0,0.0,-9250.0,0.0,0.0,0.0,0.0,0.0,0.0,5214.064092461258,222.0,0.36486486486486486,0.6351351351351351,81294.4,178.31474999999998,0.8730818758690926,0.1891891891891892,0.0,0.4774774774774775,0.15765765765765766,0.0,0.17567567567567569
838,26618.42105263158,36400.0,1100.0,6235.8100652019975,28600.0,1100.0,1996-12-06,2900.0,1.0,2370.8333333333335,24,10400.0,500.0,2413.9952751415644,-2021.4285714285713,14.0,-100.0,-4500.0,1293.283579723495,0.0,0.0,752.6315789473684,28600.0,38,2969.9155363460886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2370.8333333333335,56900.0,10400.0,2413.9952751415644,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-2021.4285714285713,-28300.0,-100.0,1293.283579723495,-4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.40476190476215,38.0,0.631578947368421,0.3684210526315789,35300.0,26.0,0.7857142857142857,0.631578947368421,0.0,0.3684210526315789,0.0,0.0,0.0
839,56226.57310924368,92817.5,500.0,15389.553275609725,87599.9,500.0,1996-12-31,-14.6,1.0,12954.237499999996,48,36828.0,53.7,13708.23842288147,-7523.991549295773,71.0,-14.6,-26800.0,8234.861423792778,-4254.0,0.0,2825.862068965517,163900.0,58,20877.760735145293,-14.6,-277.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,24680.0,617000.0,36828.0,8312.640254455859,500.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,208.8434782608696,4803.400000000001,351.0,55.87408592774356,53.7,47.0,-9446.327659574463,-443977.3999999998,-14.6,9563.970041815273,-26800.0,19.0,-4254.0,-80826.0,-4254.0,0.0,-4254.0,5.0,-1880.0,-9400.0,-1200.0,892.7485648266257,-3400.0,5430.245950704222,119.0,0.40336134453781514,0.5966386554621849,92317.5,175.19979999999998,0.943786462682145,0.21008403361344538,0.0,0.3949579831932773,0.15966386554621848,0.04201680672268908,0.19327731092436976
840,55019.84444444443,79941.0,500.0,17413.069020599487,72254.9,500.0,1996-12-31,-14.6,1.0,12930.123809523808,21,36630.0,60.3,14043.042034648504,-8303.233333333334,24.0,-14.6,-26100.0,9234.48416217437,-4606.0,0.0,3873.3333333333335,92960.0,24,21472.22871052517,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,24465.454545454544,269120.0,36630.0,9329.050716591013,500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,241.26,2412.6,324.3,77.21843763707675,60.3,19.0,-9276.189473684213,-176247.60000000003,-14.6,10206.226713460253,-26100.0,5.0,-4606.0,-23030.0,-4606.0,0.0,-4606.0,0.0,0.0,0.0,0.0,0.0,0.0,4626.890476190474,45.0,0.4666666666666667,0.5333333333333333,79441.0,144.50979999999998,0.9038528414705845,0.24444444444444444,0.0,0.4222222222222222,0.1111111111111111,0.0,0.2222222222222222
841,25972.317587939695,43681.6,800.0,6252.11967993774,39171.6,800.0,1996-12-31,-14.6,1.0,2908.235064935064,77,5772.0,21.9,2846.5391925415893,-1514.4459016393453,122.0,-14.6,-5200.0,1331.6749596677882,-2109.0,5772.0,-2032.0,-111760.0,55,1470.0559324204112,-14.600000000000009,-496.4000000000003,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,800.0,800.0,800.0,0.0,800.0,38.0,5772.0,219336.0,5772.0,0.0,5772.0,38.0,99.94999999999997,3798.099999999999,163.6,31.91129385775003,21.9,88.0,-1284.731818181819,-113056.40000000008,-14.6,1508.267991640793,-5200.0,34.0,-2109.0,-71706.0,-2109.0,0.0,-2109.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.789163295719,199.0,0.3869346733668342,0.6130653266331658,42881.6,48.9645,0.8967528661953774,0.005025125628140704,0.19095477386934673,0.44221105527638194,0.1708542713567839,0.0,0.19095477386934673
842,16870.71666666667,25375.8,700.0,4139.1725840003755,11046.4,700.0,1996-12-31,-14.6,1.0,2447.6906976744176,43,4918.0,15.6,2444.0222105426315,-1777.437735849057,53.0,-14.6,-6200.0,1580.0331773812677,-3278.0,4918.0,-1876.5,-37530.0,20,1533.0028152547363,-14.599999999999996,-248.19999999999993,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,21.0,4918.0,103278.0,4918.0,0.0,4918.0,21.0,60.60476190476191,1272.7,85.7,21.325324761664852,15.6,36.0,-1068.8388888888885,-38478.19999999998,-14.6,1448.7780781014399,-6200.0,17.0,-3278.0,-55726.0,-3278.0,0.0,-3278.0,0.0,0.0,0.0,0.0,0.0,0.0,670.2529618253607,96.0,0.4479166666666667,0.5520833333333334,24675.8,15.780571428571427,0.43531238424010277,0.010416666666666666,0.21875,0.375,0.17708333333333334,0.0,0.21875
844,59932.43696682467,126301.6,700.0,21954.378887670428,53084.2,700.0,1996-12-31,221.0,1.0,25302.36153846154,65,70160.0,18.3,26458.55909899297,-10901.25890410959,146.0,-14.6,-62400.0,11739.041582829619,-1640.0,0.0,752.0569105691056,92503.0,123,31829.81374391224,-14.600000000000007,-408.8000000000002,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,32.0,51158.0625,1637058.0,70160.0,9274.296554273691,46773.0,32.0,215.48437500000003,6895.500000000001,347.8,50.35681143262835,18.3,87.0,-13629.836781609194,-1185795.7999999998,-14.6,13921.435395771203,-62400.0,56.0,-7085.5,-396788.0,-1640.0,5494.781547481706,-12531.0,3.0,-3000.0,-9000.0,-1500.0,1307.669683062202,-3900.0,14401.10263435195,211.0,0.3080568720379147,0.6919431279620853,125601.6,75.83457142857142,0.42029713004427494,0.004739336492890996,0.15165876777251186,0.41232227488151657,0.26540284360189575,0.014218009478672985,0.15165876777251186
846,66292.37199999999,137193.5,300.0,34581.401348370775,86877.7,300.0,1996-07-21,-46500.0,1.0,18044.1875,16,43502.0,2.5,16189.195004276771,-22425.466666666667,9.0,-14.6,-49500.0,19673.479704160116,0.0,0.0,4527.9473684210525,86031.0,19,30160.225191602716,-14.6,-29.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,23985.916666666668,287831.0,43502.0,14259.53832261909,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,219.00000000000003,876.0000000000001,373.8,155.75071963450657,2.5,9.0,-22425.466666666667,-201829.2,-14.6,19673.479704160116,-49500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4381.279166666667,25.0,0.64,0.36,136893.5,289.59233333333333,0.6332493886372168,0.48,0.0,0.36,0.0,0.0,0.16
847,17569.411111111105,26254.6,900.0,7381.550486567955,19549.3,900.0,1996-12-31,94.7,1.0,1756.6266666666668,15,8300.0,17.1,2400.9349510634593,-2271.5333333333333,3.0,-14.6,-5700.0,3018.329182400974,0.0,0.0,1600.0,19200.0,12,3436.9648343745494,-14.6,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2600.0,26000.0,8300.0,2568.1813712344297,900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.88000000000001,349.40000000000003,97.1,33.47972520795234,17.1,3.0,-2271.5333333333333,-6814.6,-14.6,3018.3291824009743,-5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-514.9066666666665,18.0,0.8333333333333334,0.16666666666666666,25354.6,21.721444444444444,0.7446047549762709,0.5555555555555556,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778
848,25296.488461538454,39525.1,800.0,8452.150855744445,26702.9,800.0,1996-12-31,108.3,1.0,4696.971428571429,14,13710.0,32.1,4980.700187945245,-3255.7666666666664,12.0,-14.6,-10900.0,3018.572469150799,-3400.0,0.0,2501.4285714285716,35020.0,14,7574.807290915426,-14.6,-29.2,2.0,-1025.0,-2050.0,2.0,0.0,0.0,0.0,0.0,8,8151.25,65210.0,13710.0,3775.0891664019955,800.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,91.26666666666667,547.6,118.5,32.73375424033526,32.1,7.0,-4089.8857142857137,-28629.199999999997,-14.6,3710.127361438585,-10900.0,5.0,-2088.0,-10440.0,-1025.0,1219.6956587608238,-3400.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.2047619047626,26.0,0.5384615384615384,0.46153846153846156,38725.1,33.378625,0.67559348363445,0.3076923076923077,0.0,0.2692307692307692,0.19230769230769232,0.0,0.23076923076923078
849,27907.600000000006,73840.8,600.0,16239.208469962725,15111.7,600.0,1996-12-31,151.3,1.0,6462.931818181818,22,38593.0,1.3,12280.898465557002,-10590.633333333333,12.0,-14.6,-27900.0,8800.09384943069,0.0,0.0,647.3333333333334,13594.0,21,17712.849463972005,-14.6,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,14066.7,140667.0,38593.0,15301.357797775841,600.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,126.45833333333333,1517.5,239.3,75.1937673714727,1.3,12.0,-10590.633333333333,-127087.6,-14.6,8800.093849430692,-27900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4127.701515151515,34.0,0.6470588235294118,0.35294117647058826,73240.8,25.18616666666667,0.20465244146867315,0.29411764705882354,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826
851,56102.76119402982,153741.9,200.0,26908.71003606614,56047.0,200.0,1996-12-31,270.7,1.0,15405.474324324325,74,47939.0,11.2,17172.654516794057,-8535.215748031493,127.0,-14.6,-57300.0,11994.941517463476,-3254.0,0.0,998.936507936508,125866.0,126,22995.689039033743,-14.600000000000003,-350.4000000000001,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,24666.217391304348,1134646.0,47939.0,15706.628362874972,200.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,191.39642857142857,5359.1,353.7,75.8759293415188,11.2,81.0,-12208.239506172835,-988867.3999999996,-14.6,13714.466377603605,-57300.0,46.0,-2067.5,-95105.0,-881.0,1199.6108952489553,-3254.0,0.0,0.0,0.0,0.0,0.0,0.0,6870.258576292832,201.0,0.3681592039800995,0.6318407960199005,153541.9,280.235,0.3645525390280724,0.22885572139303484,0.0,0.40298507462686567,0.22885572139303484,0.0,0.13930348258706468
853,45433.479999999974,66565.0,500.0,13488.521322972088,48028.4,500.0,1996-12-31,214.4,1.0,8375.085,20,24686.0,29.9,9495.960306155399,-4779.52,25.0,-14.6,-15900.0,4839.982976209731,-4673.0,0.0,2693.1153846153848,70021.0,26,12572.068282751006,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,15097.363636363636,166071.0,24686.0,7801.556630221014,500.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,158.96666666666667,1430.7,214.4,59.56836408698831,29.9,15.0,-5948.866666666668,-89233.00000000001,-14.6,5878.480406979178,-15900.0,10.0,-3025.5,-30255.0,-1378.0,1736.617481709135,-4673.0,0.0,0.0,0.0,0.0,0.0,0.0,3595.5649999999987,45.0,0.4444444444444444,0.5555555555555556,66065.0,96.05680000000001,0.7215263276496657,0.24444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,0.2
854,30847.149324324328,43787.3,700.0,6554.760512834302,26795.3,700.0,1995-05-14,-2843.0,1.0,5670.470731707318,41,15608.0,25.0,5673.208993516981,-1922.3738317757015,107.0,-14.6,-9900.0,2015.2835313577082,-382.0,0.0,930.9024390243902,76334.0,82,6313.471081859445,-14.599999999999996,-218.99999999999994,15.0,-2843.0,-45488.0,16.0,0.0,0.0,0.0,0.0,22,10464.045454545454,230209.0,15608.0,3059.1780482948075,700.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,120.0157894736842,2280.2999999999997,150.5,28.571008288471077,25.0,60.0,-2291.9833333333345,-137519.00000000006,-14.6,2472.7735796042266,-9900.0,47.0,-1450.531914893617,-68175.0,-382.0,1053.7977871172488,-2843.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.0968999316165,148.0,0.27702702702702703,0.722972972972973,43087.3,38.278999999999996,0.6119422754999737,0.14864864864864866,0.0,0.40540540540540543,0.31756756756756754,0.0,0.12837837837837837
855,32450.340217391273,55012.3,800.0,9253.254511964018,40626.8,800.0,1996-12-31,175.0,1.0,7156.161643835616,73,20649.0,10.3,7494.62103162495,-4340.427027027025,111.0,-14.6,-28640.0,4281.476934422299,-6608.0,0.0,2355.7021276595747,221436.0,94,10444.516780135551,-14.600000000000007,-423.4000000000002,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,12944.4,517776.0,20649.0,5261.329566778383,600.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,140.1151515151515,4623.799999999999,176.5,35.674930984622456,10.3,83.0,-3575.46265060241,-296763.4,-14.6,4716.179893849362,-28640.0,28.0,-6608.0,-185024.0,-6608.0,0.0,-6608.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.7346168085905,184.0,0.3967391304347826,0.6032608695652174,54212.3,50.783500000000004,0.7385039345746315,0.21739130434782608,0.0,0.45108695652173914,0.15217391304347827,0.0,0.1793478260869565
856,34122.60983606556,52354.2,900.0,9033.494337624932,33320.4,900.0,1996-12-31,146.9,1.0,6810.659090909091,22,19210.0,40.5,7152.52789097001,-2987.912820512821,39.0,-14.6,-15300.0,3751.9352973309155,-3625.0,0.0,1599.1176470588234,54370.0,34,9230.701886588748,-14.6,-87.6,6.0,-137.0,-685.0,5.0,0.0,0.0,0.0,0.0,12,12364.666666666666,148376.0,19210.0,4861.279392642778,900.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,145.85,1458.5,204.6,45.39356905015413,40.5,17.0,-4920.44705882353,-83647.6,-14.6,4878.3353433981,-15300.0,22.0,-1494.590909090909,-32881.0,-137.0,1407.5692881225425,-3625.0,0.0,0.0,0.0,0.0,0.0,0.0,3822.74627039627,61.0,0.36065573770491804,0.639344262295082,51454.2,37.022666666666666,0.6364417754449501,0.19672131147540983,0.0,0.2786885245901639,0.36065573770491804,0.0,0.16393442622950818
857,17670.320348837216,26413.9,1100.0,3768.686748124596,15018.9,1100.0,1996-12-31,67.9,1.0,2402.941333333333,75,4529.0,49.3,2230.9092178153132,-1703.2577319587638,97.0,-14.6,-6100.0,1503.1663322685336,-3019.0,4529.0,-2069.285714285714,-57940.0,28,1498.4409887697934,-14.60000000000001,-511.00000000000034,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1100.0,1100.0,1100.0,0.0,1100.0,39.0,4529.0,176631.0,4529.0,0.0,4529.0,35.0,71.13142857142857,2489.6,93.9,12.579716901064357,49.3,62.0,-960.4999999999994,-59550.99999999996,-14.6,1414.8910929531053,-6100.0,35.0,-3019.0,-105665.0,-3019.0,0.0,-3019.0,0.0,0.0,0.0,0.0,0.0,0.0,699.6836013745694,172.0,0.436046511627907,0.563953488372093,25313.9,13.653545454545455,0.5685983516254699,0.005813953488372093,0.22674418604651161,0.36046511627906974,0.20348837209302326,0.0,0.20348837209302326
858,45841.71666666668,81162.7,900.0,19715.260558593574,51121.0,900.0,1996-12-31,214.3,1.0,11770.645454545454,11,34850.0,63.8,13603.430034249717,-11195.800000000001,7.0,-14.6,-24800.0,10401.575086495313,-5456.0,0.0,5071.090909090909,55782.0,11,21420.448321426633,-14.6,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21447.0,128682.0,34850.0,11086.738041461971,900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,159.01999999999998,795.0999999999999,214.3,59.22995019413743,63.8,6.0,-12152.433333333334,-72914.6,-14.6,11051.881266402868,-24800.0,1.0,-5456.0,-5456.0,-5456.0,0.0,-5456.0,0.0,0.0,0.0,0.0,0.0,0.0,574.8454545454533,18.0,0.6111111111111112,0.3888888888888889,80262.7,56.80111111111111,0.6298582969763205,0.3333333333333333,0.0,0.3333333333333333,0.05555555555555555,0.0,0.2777777777777778
860,30010.102702702698,47987.6,600.0,7509.1384798656445,28203.9,600.0,1996-12-31,131.8,1.0,7008.716842105263,95,19777.5,29.8,7261.994462804172,-3888.040243902436,164.0,-14.6,-13300.0,3482.2990093849107,-8071.0,0.0,2599.7368421052633,345765.0,133,8950.310120659553,-14.600000000000012,-598.6000000000005,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,13199.3,659965.0,19777.5,4314.111516114227,600.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,130.29111111111112,5863.1,181.6,26.675625767749295,29.8,124.0,-2538.698387096774,-314798.6,-14.6,2923.0628238531763,-13300.0,40.0,-8071.0,-322840.0,-8071.0,0.0,-8071.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.676598202827,259.0,0.3667953667953668,0.6332046332046332,47387.6,47.0065,0.5877330810459369,0.19305019305019305,0.0,0.47876447876447875,0.15444015444015444,0.0,0.17374517374517376
861,31890.30374531838,63138.8,1000.0,10886.35680054548,16373.0,1000.0,1996-12-31,88.8,1.0,9654.806097560975,82,27040.0,44.9,10062.403295489277,-4191.003243243241,185.0,-14.6,-17700.0,4254.918828453552,-9105.0,0.0,2188.006451612903,339141.0,155,11018.984650761808,-14.60000000000001,-525.6000000000004,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,18718.35714285714,786171.0,27040.0,5246.140750282726,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,138.07750000000004,5523.100000000002,236.6,41.73107117343203,44.9,114.0,-3779.1719298245594,-430825.59999999974,-14.6,4164.784582165356,-17700.0,71.0,-4852.2535211267605,-344510.0,-478.0,4343.770546815322,-9105.0,0.0,0.0,0.0,0.0,0.0,0.0,5463.802854317734,267.0,0.30711610486891383,0.6928838951310862,62138.8,16.373,0.259317567011093,0.15730337078651685,0.0,0.42696629213483145,0.26591760299625467,0.0,0.149812734082397
862,66572.29793814426,132925.6,200.0,24962.5631836141,57081.7,200.0,1996-12-31,278.1,1.0,23734.04375,96,66500.0,139.2,24702.847270747057,-11391.876923076923,195.0,-30.0,-65100.0,13315.691140597408,-3122.0,0.0,1134.8544303797469,179307.0,158,33014.796587167555,-30.0,-1290.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2100.0,4200.0,4000.0,2687.0057685088805,200.0,47.0,48106.10638297872,2260987.0,66500.0,8420.858572445704,44333.0,47.0,282.57872340425536,13281.2,434.4,66.47948665687002,139.2,144.0,-14356.736111111111,-2067370.0,-30.0,14375.43953672136,-65100.0,43.0,-3122.0,-134246.0,-3122.0,0.0,-3122.0,8.0,-2475.0,-19800.0,-1800.0,712.6409634992524,-3900.0,12342.166826923078,291.0,0.32989690721649484,0.6701030927835051,132725.6,285.4085,0.4294259345077246,0.006872852233676976,0.16151202749140894,0.4948453608247423,0.14776632302405499,0.027491408934707903,0.16151202749140894
863,64070.901246105816,188348.2,300.0,29060.803579309108,78653.7,300.0,1996-12-31,347.6,1.0,16921.950000000004,130,49748.0,24.7,16970.58423351596,-11105.833507853415,191.0,-14.6,-56500.0,13092.887863268912,-6087.0,0.0,1680.5284974093265,324342.0,193,25860.422081026038,-14.600000000000012,-613.2000000000005,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,25456.8488372093,2189289.0,49748.0,14809.646759514111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,240.10227272727272,10564.5,405.7,82.14467240190878,24.7,149.0,-12520.538255033562,-1865560.2000000007,-14.6,14522.669461018508,-56500.0,42.0,-6087.0,-255654.0,-6087.0,0.0,-6087.0,0.0,0.0,0.0,0.0,0.0,0.0,5816.11649214659,321.0,0.40498442367601245,0.5950155763239875,188048.2,262.179,0.4175973011687927,0.26791277258566976,0.0,0.46417445482866043,0.1308411214953271,0.0,0.13707165109034267
865,16757.37419354839,22923.3,900.0,4867.166946932456,16004.5,900.0,1996-12-31,75.2,1.0,2148.86,15,3441.0,57.3,1650.4799625736578,-1015.1875000000001,16.0,-14.6,-4700.0,1270.273073988424,-409.0,0.0,1109.0,17744.0,16,2916.0745075071954,-14.6,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900.0,900.0,900.0,0.0,900.0,9.0,3441.0,30969.0,3441.0,0.0,3441.0,5.0,72.78,363.9,82.2,9.398776516121664,57.3,6.0,-795.5,-4773.0,-14.6,1912.806540139384,-4700.0,10.0,-1147.0,-11470.0,-409.0,777.9203044014213,-1885.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.6725000000001,31.0,0.4838709677419355,0.5161290322580645,22023.3,17.782777777777778,0.6981760915749478,0.03225806451612903,0.2903225806451613,0.1935483870967742,0.3225806451612903,0.0,0.16129032258064516
